name,type,size,parent_directory
stop.cpython-312.pyc,file,5543,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
tornadoweb.cpython-312.pyc,file,2561,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
wait.cpython-312.pyc,file,12388,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
_asyncio.cpython-312.pyc,file,4781,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
_utils.cpython-312.pyc,file,2290,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
__init__.cpython-312.pyc,file,27061,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tenacity\__pycache__
tomli,directory,57711,C:\Python\678\venv\Lib\site-packages\pip\_vendor
_parser.py,file,22633,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tomli
_re.py,file,2943,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tomli
_types.py,file,254,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tomli
__init__.py,file,396,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tomli
__pycache__,directory,31485,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tomli
_parser.cpython-312.pyc,file,26902,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tomli\__pycache__
_re.cpython-312.pyc,file,3883,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tomli\__pycache__
_types.cpython-312.pyc,file,341,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tomli\__pycache__
__init__.cpython-312.pyc,file,359,C:\Python\678\venv\Lib\site-packages\pip\_vendor\tomli\__pycache__
typing_extensions.py,file,111130,C:\Python\678\venv\Lib\site-packages\pip\_vendor
urllib3,directory,829509,C:\Python\678\venv\Lib\site-packages\pip\_vendor
connection.py,file,20300,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
connectionpool.py,file,39990,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
contrib,directory,225728,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
appengine.py,file,11036,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
ntlmpool.py,file,4528,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
pyopenssl.py,file,17081,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
securetransport.py,file,34448,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
socks.py,file,7097,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
_appengine_environ.py,file,957,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
_securetransport,directory,63922,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
bindings.py,file,17632,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport
low_level.py,file,13922,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport
__init__.py,file,0,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport
__pycache__,directory,32368,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport
bindings.cpython-312.pyc,file,17402,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\__pycache__
low_level.cpython-312.pyc,file,14776,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\__pycache__
__init__.cpython-312.pyc,file,190,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\__pycache__
__init__.py,file,0,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
__pycache__,directory,86659,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib
appengine.cpython-312.pyc,file,11539,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
ntlmpool.cpython-312.pyc,file,5694,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
pyopenssl.cpython-312.pyc,file,24425,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
securetransport.cpython-312.pyc,file,35519,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
socks.cpython-312.pyc,file,7486,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
_appengine_environ.cpython-312.pyc,file,1823,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
__init__.cpython-312.pyc,file,173,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__
exceptions.py,file,8217,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
fields.py,file,8579,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
filepost.py,file,2440,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
packages,directory,92175,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
backports,directory,16042,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages
makefile.py,file,1417,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports
weakref_finalize.py,file,5343,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports
__init__.py,file,0,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports
__pycache__,directory,9282,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports
makefile.cpython-312.pyc,file,1795,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\__pycache__
weakref_finalize.cpython-312.pyc,file,7303,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\__pycache__
__init__.cpython-312.pyc,file,184,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages\backports\__pycache__
six.py,file,34665,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages
__init__.py,file,0,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages
__pycache__,directory,41468,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages
six.cpython-312.pyc,file,41294,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages\__pycache__
__init__.cpython-312.pyc,file,174,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\packages\__pycache__
poolmanager.py,file,19752,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
request.py,file,5985,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
response.py,file,30641,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
util,directory,196982,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
connection.py,file,4901,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
proxy.py,file,1605,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
queue.py,file,498,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
request.py,file,3997,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
response.py,file,3510,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
retry.py,file,22003,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
ssltransport.py,file,6895,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
ssl_.py,file,17177,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
ssl_match_hostname.py,file,5758,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
timeout.py,file,10168,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
url.py,file,14296,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
wait.py,file,5403,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
__init__.py,file,1155,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
__pycache__,directory,99616,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util
connection.cpython-312.pyc,file,4731,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
proxy.cpython-312.pyc,file,1527,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
queue.cpython-312.pyc,file,1327,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
request.cpython-312.pyc,file,4158,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
response.cpython-312.pyc,file,2964,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
retry.cpython-312.pyc,file,21660,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
ssltransport.cpython-312.pyc,file,10742,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
ssl_.cpython-312.pyc,file,15078,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
ssl_match_hostname.cpython-312.pyc,file,5046,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
timeout.cpython-312.pyc,file,11114,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
url.cpython-312.pyc,file,15770,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
wait.cpython-312.pyc,file,4378,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
__init__.cpython-312.pyc,file,1121,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__
_collections.py,file,10811,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
_version.py,file,64,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
__init__.py,file,3333,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
__pycache__,directory,164512,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3
connection.cpython-312.pyc,file,20382,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
connectionpool.cpython-312.pyc,file,36254,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
exceptions.cpython-312.pyc,file,13468,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
fields.cpython-312.pyc,file,10388,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
filepost.cpython-312.pyc,file,3993,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
poolmanager.cpython-312.pyc,file,20277,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
request.cpython-312.pyc,file,6330,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
response.cpython-312.pyc,file,33941,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
_collections.cpython-312.pyc,file,15906,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
_version.cpython-312.pyc,file,193,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
__init__.cpython-312.pyc,file,3380,C:\Python\678\venv\Lib\site-packages\pip\_vendor\urllib3\__pycache__
vendor.txt,file,475,C:\Python\678\venv\Lib\site-packages\pip\_vendor
webencodings,directory,65765,C:\Python\678\venv\Lib\site-packages\pip\_vendor
labels.py,file,8979,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings
mklabels.py,file,1305,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings
tests.py,file,6563,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings
x_user_defined.py,file,4307,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings
__init__.py,file,10579,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings
__pycache__,directory,34032,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings
labels.cpython-312.pyc,file,7107,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings\__pycache__
mklabels.cpython-312.pyc,file,2671,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings\__pycache__
tests.cpython-312.pyc,file,9014,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings\__pycache__
x_user_defined.cpython-312.pyc,file,3270,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings\__pycache__
__init__.cpython-312.pyc,file,11970,C:\Python\678\venv\Lib\site-packages\pip\_vendor\webencodings\__pycache__
__init__.py,file,4966,C:\Python\678\venv\Lib\site-packages\pip\_vendor
__pycache__,directory,167884,C:\Python\678\venv\Lib\site-packages\pip\_vendor
six.cpython-312.pyc,file,41243,C:\Python\678\venv\Lib\site-packages\pip\_vendor\__pycache__
typing_extensions.cpython-312.pyc,file,122011,C:\Python\678\venv\Lib\site-packages\pip\_vendor\__pycache__
__init__.cpython-312.pyc,file,4630,C:\Python\678\venv\Lib\site-packages\pip\_vendor\__pycache__
__init__.py,file,357,C:\Python\678\venv\Lib\site-packages\pip
__main__.py,file,854,C:\Python\678\venv\Lib\site-packages\pip
__pip-runner__.py,file,1444,C:\Python\678\venv\Lib\site-packages\pip
__pycache__,directory,3646,C:\Python\678\venv\Lib\site-packages\pip
__init__.cpython-312.pyc,file,660,C:\Python\678\venv\Lib\site-packages\pip\__pycache__
__main__.cpython-312.pyc,file,814,C:\Python\678\venv\Lib\site-packages\pip\__pycache__
__pip-runner__.cpython-312.pyc,file,2172,C:\Python\678\venv\Lib\site-packages\pip\__pycache__
pip-23.2.1.dist-info,directory,92922,C:\Python\678\venv\Lib\site-packages
AUTHORS.txt,file,10082,C:\Python\678\venv\Lib\site-packages\pip-23.2.1.dist-info
entry_points.txt,file,125,C:\Python\678\venv\Lib\site-packages\pip-23.2.1.dist-info
INSTALLER,file,4,C:\Python\678\venv\Lib\site-packages\pip-23.2.1.dist-info
LICENSE.txt,file,1093,C:\Python\678\venv\Lib\site-packages\pip-23.2.1.dist-info
METADATA,file,4239,C:\Python\678\venv\Lib\site-packages\pip-23.2.1.dist-info
RECORD,file,77283,C:\Python\678\venv\Lib\site-packages\pip-23.2.1.dist-info
REQUESTED,file,0,C:\Python\678\venv\Lib\site-packages\pip-23.2.1.dist-info
top_level.txt,file,4,C:\Python\678\venv\Lib\site-packages\pip-23.2.1.dist-info
WHEEL,file,92,C:\Python\678\venv\Lib\site-packages\pip-23.2.1.dist-info
pyvenv.cfg,file,267,C:\Python\678\venv
Scripts,directory,884755,C:\Python\678\venv
activate,file,2020,C:\Python\678\venv\Scripts
activate.bat,file,987,C:\Python\678\venv\Scripts
Activate.ps1,file,26199,C:\Python\678\venv\Scripts
deactivate.bat,file,393,C:\Python\678\venv\Scripts
pip.exe,file,108396,C:\Python\678\venv\Scripts
pip3.12.exe,file,108396,C:\Python\678\venv\Scripts
pip3.exe,file,108396,C:\Python\678\venv\Scripts
python.exe,file,270616,C:\Python\678\venv\Scripts
pythonw.exe,file,259352,C:\Python\678\venv\Scripts
new_project,directory,18652810,C:\Python
.git,directory,1188400,C:\Python\new_project
COMMIT_EDITMSG,file,8,C:\Python\new_project\.git
config,file,303,C:\Python\new_project\.git
description,file,73,C:\Python\new_project\.git
HEAD,file,23,C:\Python\new_project\.git
hooks,directory,23513,C:\Python\new_project\.git
applypatch-msg.sample,file,478,C:\Python\new_project\.git\hooks
commit-msg.sample,file,896,C:\Python\new_project\.git\hooks
fsmonitor-watchman.sample,file,4726,C:\Python\new_project\.git\hooks
post-update.sample,file,189,C:\Python\new_project\.git\hooks
pre-applypatch.sample,file,424,C:\Python\new_project\.git\hooks
pre-commit.sample,file,1643,C:\Python\new_project\.git\hooks
pre-merge-commit.sample,file,416,C:\Python\new_project\.git\hooks
pre-push.sample,file,1374,C:\Python\new_project\.git\hooks
pre-rebase.sample,file,4898,C:\Python\new_project\.git\hooks
pre-receive.sample,file,544,C:\Python\new_project\.git\hooks
prepare-commit-msg.sample,file,1492,C:\Python\new_project\.git\hooks
push-to-checkout.sample,file,2783,C:\Python\new_project\.git\hooks
update.sample,file,3650,C:\Python\new_project\.git\hooks
index,file,1950,C:\Python\new_project\.git
info,directory,240,C:\Python\new_project\.git
exclude,file,240,C:\Python\new_project\.git\info
logs,directory,3638,C:\Python\new_project\.git
HEAD,file,1369,C:\Python\new_project\.git\logs
refs,directory,2269,C:\Python\new_project\.git\logs
heads,directory,1369,C:\Python\new_project\.git\logs\refs
master,file,1369,C:\Python\new_project\.git\logs\refs\heads
remotes,directory,900,C:\Python\new_project\.git\logs\refs
origin,directory,900,C:\Python\new_project\.git\logs\refs\remotes
master,file,900,C:\Python\new_project\.git\logs\refs\remotes\origin
objects,directory,1158570,C:\Python\new_project\.git
08,directory,243,C:\Python\new_project\.git\objects
cc161fedbbd38124d8aa012e7fbeb705cb108d,file,243,C:\Python\new_project\.git\objects\08
0a,directory,198,C:\Python\new_project\.git\objects
69ba5cc168ba07d212d399bbcd26488fcfce25,file,198,C:\Python\new_project\.git\objects\0a
11,directory,210,C:\Python\new_project\.git\objects
0d31cedf61ebdd763515c41d6b6945f7dc1512,file,210,C:\Python\new_project\.git\objects\11
13,directory,314,C:\Python\new_project\.git\objects
4047c89fa949fd6d025ab793d4fe46f39ff9d0,file,314,C:\Python\new_project\.git\objects\13
1a,directory,223,C:\Python\new_project\.git\objects
cf7d198160e2118554027255c8b3280e29d69a,file,223,C:\Python\new_project\.git\objects\1a
1d,directory,96,C:\Python\new_project\.git\objects
0c1c9a203e104630c9e256576919fc0fb3a7be,file,96,C:\Python\new_project\.git\objects\1d
1f,directory,153,C:\Python\new_project\.git\objects
f020e417262e7508a0eb5844a305d0c597152b,file,153,C:\Python\new_project\.git\objects\1f
2c,directory,361,C:\Python\new_project\.git\objects
5611cd5ed04c2004100f1382c0a3a7f29a20f9,file,287,C:\Python\new_project\.git\objects\2c
717510150a04a94b758d9ffb4bbe4a2a7f12dd,file,74,C:\Python\new_project\.git\objects\2c
32,directory,222,C:\Python\new_project\.git\objects
33ced326ffe7c65de31c086c5093b65c29ca4a,file,100,C:\Python\new_project\.git\objects\32
aab7b2cf852981beea52eaef34abcf2a4f3c45,file,122,C:\Python\new_project\.git\objects\32
37,directory,128,C:\Python\new_project\.git\objects
9205bfa703107269060b93acf580704892b167,file,128,C:\Python\new_project\.git\objects\37
47,directory,129,C:\Python\new_project\.git\objects
0d4f8f18d9d2611926fe59df4957c5a8310ab0,file,129,C:\Python\new_project\.git\objects\47
48,directory,258,C:\Python\new_project\.git\objects
d0dd882133b6968dc422f98f1b661edf52e0e2,file,258,C:\Python\new_project\.git\objects\48
4d,directory,295,C:\Python\new_project\.git\objects
5225ee7060c6f9b385ed846f9e1acf90381568,file,295,C:\Python\new_project\.git\objects\4d
59,directory,451,C:\Python\new_project\.git\objects
d8aebcd384b1bd8d75a33b2c2266e0cd19439c,file,451,C:\Python\new_project\.git\objects\59
62,directory,153,C:\Python\new_project\.git\objects
e5a0c590be2bea920f68f59e56c0e980753021,file,153,C:\Python\new_project\.git\objects\62
65,directory,1170,C:\Python\new_project\.git\objects
ab55a440ff68a7a175dbd925a08f4e02f4d1db,file,852,C:\Python\new_project\.git\objects\65
e17674b5a8e783f516c45cf3860759ab1b2eb5,file,318,C:\Python\new_project\.git\objects\65
70,directory,293,C:\Python\new_project\.git\objects
d67fe7d172af844f9925fb59e58ae6b4be1707,file,293,C:\Python\new_project\.git\objects\70
74,directory,70,C:\Python\new_project\.git\objects
9092f0e6c7b60c86b4bdc9a3d0481038af4e98,file,70,C:\Python\new_project\.git\objects\74
76,directory,123,C:\Python\new_project\.git\objects
d11314c714b67f1e5d0bd040dc461fa1b5789a,file,123,C:\Python\new_project\.git\objects\76
7b,directory,264,C:\Python\new_project\.git\objects
6e0609e23555d00e26bafc719434dcc949a287,file,264,C:\Python\new_project\.git\objects\7b
7f,directory,153,C:\Python\new_project\.git\objects
77ec1beb9375b28fe28921566c51b480735834,file,153,C:\Python\new_project\.git\objects\7f
80,directory,543,C:\Python\new_project\.git\objects
2ed082075094b3b890ea18ba51899c69a32670,file,543,C:\Python\new_project\.git\objects\80
83,directory,100,C:\Python\new_project\.git\objects
ac04dbf94c310ede06a71b3bcde7ba0a1d2785,file,100,C:\Python\new_project\.git\objects\83
84,directory,361,C:\Python\new_project\.git\objects
5f429862b8027dea7d3c253abdcf0779445a27,file,49,C:\Python\new_project\.git\objects\84
7dbad3f6e0dff32769ce2bc44a9d0248c127ca,file,312,C:\Python\new_project\.git\objects\84
8e,directory,49,C:\Python\new_project\.git\objects
707ec5ba0f30889e031803e7def218aef9e69e,file,49,C:\Python\new_project\.git\objects\8e
